// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 1 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1/" /p:OutDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:OutputPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:PublishDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\publish/" in D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1
// command took 1.39 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1/" /p:OutDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:OutputPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:PublishDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\publish/" --output "D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" in D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1
// command took 6.25 sec and exited with 0
// ***** Done, took 00:00:07 (7.74 sec)   *****
// Found 1 benchmarks:
//   HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: Job-CNUJVU(InvocationCount=1, UnrollFactor=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
OverheadActual  15: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  16: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  17: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  18: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  19: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  20: 1 op, 100.00 ns, 100.0000 ns/op

OverheadWarmup   1: 1 op, 600.00 ns, 600.0000 ns/op
OverheadWarmup   2: 1 op, 300.00 ns, 300.0000 ns/op
OverheadWarmup   3: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   4: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   5: 1 op, 300.00 ns, 300.0000 ns/op
OverheadWarmup   6: 1 op, 300.00 ns, 300.0000 ns/op
OverheadWarmup   7: 1 op, 400.00 ns, 400.0000 ns/op

// BeforeActualRun
WorkloadActual   1: 1 op, 10378500.00 ns, 10.3785 ms/op
WorkloadActual   2: 1 op, 10081800.00 ns, 10.0818 ms/op
WorkloadActual   3: 1 op, 10723800.00 ns, 10.7238 ms/op
WorkloadActual   4: 1 op, 10289000.00 ns, 10.2890 ms/op
WorkloadActual   5: 1 op, 10261900.00 ns, 10.2619 ms/op
WorkloadActual   6: 1 op, 10985000.00 ns, 10.9850 ms/op
WorkloadActual   7: 1 op, 9917700.00 ns, 9.9177 ms/op
WorkloadActual   8: 1 op, 10590500.00 ns, 10.5905 ms/op
WorkloadActual   9: 1 op, 10241500.00 ns, 10.2415 ms/op
WorkloadActual  10: 1 op, 11158300.00 ns, 11.1583 ms/op
WorkloadActual  11: 1 op, 10089800.00 ns, 10.0898 ms/op
WorkloadActual  12: 1 op, 10802400.00 ns, 10.8024 ms/op
WorkloadActual  13: 1 op, 10621800.00 ns, 10.6218 ms/op
WorkloadActual  14: 1 op, 10081800.00 ns, 10.0818 ms/op
WorkloadActual  15: 1 op, 10183800.00 ns, 10.1838 ms/op
WorkloadActual  16: 1 op, 10033700.00 ns, 10.0337 ms/op
WorkloadActual  17: 1 op, 10549500.00 ns, 10.5495 ms/op
WorkloadActual  18: 1 op, 10022800.00 ns, 10.0228 ms/op
WorkloadActual  19: 1 op, 10482800.00 ns, 10.4828 ms/op
WorkloadActual  20: 1 op, 10484800.00 ns, 10.4848 ms/op
WorkloadActual  21: 1 op, 10151800.00 ns, 10.1518 ms/op
WorkloadActual  22: 1 op, 10237700.00 ns, 10.2377 ms/op
WorkloadActual  23: 1 op, 10031500.00 ns, 10.0315 ms/op
WorkloadActual  24: 1 op, 10113500.00 ns, 10.1135 ms/op
WorkloadActual  25: 1 op, 10525400.00 ns, 10.5254 ms/op
WorkloadActual  26: 1 op, 10182600.00 ns, 10.1826 ms/op
WorkloadActual  27: 1 op, 10282500.00 ns, 10.2825 ms/op
WorkloadActual  28: 1 op, 10325200.00 ns, 10.3252 ms/op
WorkloadActual  29: 1 op, 10295100.00 ns, 10.2951 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 10378300.00 ns, 10.3783 ms/op
WorkloadResult   2: 1 op, 10081600.00 ns, 10.0816 ms/op
WorkloadResult   3: 1 op, 10723600.00 ns, 10.7236 ms/op
WorkloadResult   4: 1 op, 10288800.00 ns, 10.2888 ms/op
WorkloadResult   5: 1 op, 10261700.00 ns, 10.2617 ms/op
WorkloadResult   6: 1 op, 10984800.00 ns, 10.9848 ms/op
WorkloadResult   7: 1 op, 9917500.00 ns, 9.9175 ms/op
WorkloadResult   8: 1 op, 10590300.00 ns, 10.5903 ms/op
WorkloadResult   9: 1 op, 10241300.00 ns, 10.2413 ms/op
WorkloadResult  10: 1 op, 10089600.00 ns, 10.0896 ms/op
WorkloadResult  11: 1 op, 10802200.00 ns, 10.8022 ms/op
WorkloadResult  12: 1 op, 10621600.00 ns, 10.6216 ms/op
WorkloadResult  13: 1 op, 10081600.00 ns, 10.0816 ms/op
WorkloadResult  14: 1 op, 10183600.00 ns, 10.1836 ms/op
WorkloadResult  15: 1 op, 10033500.00 ns, 10.0335 ms/op
WorkloadResult  16: 1 op, 10549300.00 ns, 10.5493 ms/op
WorkloadResult  17: 1 op, 10022600.00 ns, 10.0226 ms/op
WorkloadResult  18: 1 op, 10482600.00 ns, 10.4826 ms/op
WorkloadResult  19: 1 op, 10484600.00 ns, 10.4846 ms/op
WorkloadResult  20: 1 op, 10151600.00 ns, 10.1516 ms/op
WorkloadResult  21: 1 op, 10237500.00 ns, 10.2375 ms/op
WorkloadResult  22: 1 op, 10031300.00 ns, 10.0313 ms/op
WorkloadResult  23: 1 op, 10113300.00 ns, 10.1133 ms/op
WorkloadResult  24: 1 op, 10525200.00 ns, 10.5252 ms/op
WorkloadResult  25: 1 op, 10182400.00 ns, 10.1824 ms/op
WorkloadResult  26: 1 op, 10282300.00 ns, 10.2823 ms/op
WorkloadResult  27: 1 op, 10325000.00 ns, 10.3250 ms/op
WorkloadResult  28: 1 op, 10294900.00 ns, 10.2949 ms/op
// GC:  0 0 0 4160 1
// Threading:  0 0 1

// AfterAll
// Benchmark Process 17500 has exited with code 0.

Mean = 10.320 ms, StdErr = 0.050 ms (0.48%), N = 28, StdDev = 0.263 ms
Min = 9.918 ms, Q1 = 10.107 ms, Median = 10.272 ms, Q3 = 10.495 ms, Max = 10.985 ms
IQR = 0.387 ms, LowerFence = 9.526 ms, UpperFence = 11.076 ms
ConfidenceInterval = [10.137 ms; 10.503 ms] (CI 99.9%), Margin = 0.183 ms (1.78% of Mean)
Skewness = 0.69, Kurtosis = 2.67, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2026-04-04 22:54 (0h 0m from now) **
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\PETAR_PlanetExplorer.Performance.HeightMapFlyoverRendererWaterCacheMissBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\PETAR_PlanetExplorer.Performance.HeightMapFlyoverRendererWaterCacheMissBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\PETAR_PlanetExplorer.Performance.HeightMapFlyoverRendererWaterCacheMissBenchmark-report.html

// * Detailed results *
HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: Job-CNUJVU(InvocationCount=1, UnrollFactor=1)
Runtime = .NET 8.0.25 (8.0.2526.11203), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 10.320 ms, StdErr = 0.050 ms (0.48%), N = 28, StdDev = 0.263 ms
Min = 9.918 ms, Q1 = 10.107 ms, Median = 10.272 ms, Q3 = 10.495 ms, Max = 10.985 ms
IQR = 0.387 ms, LowerFence = 9.526 ms, UpperFence = 11.076 ms
ConfidenceInterval = [10.137 ms; 10.503 ms] (CI 99.9%), Margin = 0.183 ms (1.78% of Mean)
Skewness = 0.69, Kurtosis = 2.67, MValue = 2
-------------------- Histogram --------------------
[ 9.804 ms ; 10.075 ms) | @@@@
[10.075 ms ; 10.302 ms) | @@@@@@@@@@@@@
[10.302 ms ; 10.666 ms) | @@@@@@@@
[10.666 ms ; 11.098 ms) | @@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.2, Windows 11 (10.0.26200.8117)
Intel Core i9-10900KF CPU 3.70GHz, 1 CPU, 20 logical and 10 physical cores
.NET SDK 10.0.201
  [Host]     : .NET 8.0.25 (8.0.2526.11203), X64 RyuJIT AVX2
  Job-CNUJVU : .NET 8.0.25 (8.0.2526.11203), X64 RyuJIT AVX2

InvocationCount=1  UnrollFactor=1  

| Method              | Mean     | Error    | StdDev   |
|-------------------- |---------:|---------:|---------:|
| WaterCacheMissFrame | 10.32 ms | 0.183 ms | 0.263 ms |

// * Warnings *
MinIterationTime
  HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: InvocationCount=1, UnrollFactor=1 -> The minimum observed iteration time is 9.918ms which is very small. It's recommended to increase it to at least 100ms using more operations.

// * Hints *
Outliers
  HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: InvocationCount=1, UnrollFactor=1 -> 1 outlier  was  removed (11.16 ms)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ms   : 1 Millisecond (0.001 sec)

// * Diagnostic Output - CPUUsageDiagnoser *
Saving diagsession as a directory. This may take a moment...
Exported diagsession file: D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkDotNet.Artifacts\BenchmarkDotNet_HeightMapFlyoverRendererWaterCacheMissBenchmark_20260404_225403.
Opening diagsession in VisualStudio: 25624


// ***** BenchmarkRunner: End *****
Run time: 00:00:05 (5.28 sec), executed benchmarks: 1

Global total time: 00:00:17 (17.01 sec), executed benchmarks: 1
// * Artifacts cleanup *
Artifacts cleanup is finished
