// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 1 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1/" /p:OutDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:OutputPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:PublishDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\publish/" in D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1
// command took 1.57 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1/" /p:OutDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:OutputPath="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" /p:PublishDir="D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\publish/" --output "D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1\bin\Release\net8.0/" in D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkSuite1-Job-CNUJVU-1
// command took 6.61 sec and exited with 0
// ***** Done, took 00:00:08 (8.3 sec)   *****
// Found 1 benchmarks:
//   HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: Job-CNUJVU(InvocationCount=1, UnrollFactor=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
OverheadActual  16: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  17: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  18: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  19: 1 op, 300.00 ns, 300.0000 ns/op
OverheadActual  20: 1 op, 200.00 ns, 200.0000 ns/op

OverheadWarmup   1: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   2: 1 op, 300.00 ns, 300.0000 ns/op
OverheadWarmup   3: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   4: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   5: 1 op, 300.00 ns, 300.0000 ns/op
OverheadWarmup   6: 1 op, 100.00 ns, 100.0000 ns/op

// BeforeActualRun
WorkloadActual   1: 1 op, 4443300.00 ns, 4.4433 ms/op
WorkloadActual   2: 1 op, 4928200.00 ns, 4.9282 ms/op
WorkloadActual   3: 1 op, 5969500.00 ns, 5.9695 ms/op
WorkloadActual   4: 1 op, 5850100.00 ns, 5.8501 ms/op
WorkloadActual   5: 1 op, 5053300.00 ns, 5.0533 ms/op
WorkloadActual   6: 1 op, 4253400.00 ns, 4.2534 ms/op
WorkloadActual   7: 1 op, 4329200.00 ns, 4.3292 ms/op
WorkloadActual   8: 1 op, 4259000.00 ns, 4.2590 ms/op
WorkloadActual   9: 1 op, 4215400.00 ns, 4.2154 ms/op
WorkloadActual  10: 1 op, 4433100.00 ns, 4.4331 ms/op
WorkloadActual  11: 1 op, 4119200.00 ns, 4.1192 ms/op
WorkloadActual  12: 1 op, 4195500.00 ns, 4.1955 ms/op
WorkloadActual  13: 1 op, 4160200.00 ns, 4.1602 ms/op
WorkloadActual  14: 1 op, 4115800.00 ns, 4.1158 ms/op
WorkloadActual  15: 1 op, 4242000.00 ns, 4.2420 ms/op
WorkloadActual  16: 1 op, 4202000.00 ns, 4.2020 ms/op
WorkloadActual  17: 1 op, 4302700.00 ns, 4.3027 ms/op
WorkloadActual  18: 1 op, 4161800.00 ns, 4.1618 ms/op
WorkloadActual  19: 1 op, 4457900.00 ns, 4.4579 ms/op
WorkloadActual  20: 1 op, 4403300.00 ns, 4.4033 ms/op
WorkloadActual  21: 1 op, 4230200.00 ns, 4.2302 ms/op
WorkloadActual  22: 1 op, 4311100.00 ns, 4.3111 ms/op
WorkloadActual  23: 1 op, 4469800.00 ns, 4.4698 ms/op
WorkloadActual  24: 1 op, 9578600.00 ns, 9.5786 ms/op
WorkloadActual  25: 1 op, 4256700.00 ns, 4.2567 ms/op
WorkloadActual  26: 1 op, 4420100.00 ns, 4.4201 ms/op
WorkloadActual  27: 1 op, 4403700.00 ns, 4.4037 ms/op
WorkloadActual  28: 1 op, 4158600.00 ns, 4.1586 ms/op
WorkloadActual  29: 1 op, 4096400.00 ns, 4.0964 ms/op
WorkloadActual  30: 1 op, 4112500.00 ns, 4.1125 ms/op
WorkloadActual  31: 1 op, 4319400.00 ns, 4.3194 ms/op
WorkloadActual  32: 1 op, 4102100.00 ns, 4.1021 ms/op
WorkloadActual  33: 1 op, 4904300.00 ns, 4.9043 ms/op
WorkloadActual  34: 1 op, 4737700.00 ns, 4.7377 ms/op
WorkloadActual  35: 1 op, 4555700.00 ns, 4.5557 ms/op
WorkloadActual  36: 1 op, 4609000.00 ns, 4.6090 ms/op
WorkloadActual  37: 1 op, 5153000.00 ns, 5.1530 ms/op
WorkloadActual  38: 1 op, 4569000.00 ns, 4.5690 ms/op
WorkloadActual  39: 1 op, 4146200.00 ns, 4.1462 ms/op
WorkloadActual  40: 1 op, 4484900.00 ns, 4.4849 ms/op
WorkloadActual  41: 1 op, 4471100.00 ns, 4.4711 ms/op
WorkloadActual  42: 1 op, 4416500.00 ns, 4.4165 ms/op
WorkloadActual  43: 1 op, 4214700.00 ns, 4.2147 ms/op
WorkloadActual  44: 1 op, 4179800.00 ns, 4.1798 ms/op
WorkloadActual  45: 1 op, 4349300.00 ns, 4.3493 ms/op
WorkloadActual  46: 1 op, 4155900.00 ns, 4.1559 ms/op
WorkloadActual  47: 1 op, 4173900.00 ns, 4.1739 ms/op
WorkloadActual  48: 1 op, 4206300.00 ns, 4.2063 ms/op
WorkloadActual  49: 1 op, 4102400.00 ns, 4.1024 ms/op
WorkloadActual  50: 1 op, 4230700.00 ns, 4.2307 ms/op
WorkloadActual  51: 1 op, 4106400.00 ns, 4.1064 ms/op
WorkloadActual  52: 1 op, 4071800.00 ns, 4.0718 ms/op
WorkloadActual  53: 1 op, 4159700.00 ns, 4.1597 ms/op
WorkloadActual  54: 1 op, 4063900.00 ns, 4.0639 ms/op
WorkloadActual  55: 1 op, 4233100.00 ns, 4.2331 ms/op
WorkloadActual  56: 1 op, 4070700.00 ns, 4.0707 ms/op
WorkloadActual  57: 1 op, 4085800.00 ns, 4.0858 ms/op
WorkloadActual  58: 1 op, 4153400.00 ns, 4.1534 ms/op
WorkloadActual  59: 1 op, 4186800.00 ns, 4.1868 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 4443100.00 ns, 4.4431 ms/op
WorkloadResult   2: 1 op, 4253200.00 ns, 4.2532 ms/op
WorkloadResult   3: 1 op, 4329000.00 ns, 4.3290 ms/op
WorkloadResult   4: 1 op, 4258800.00 ns, 4.2588 ms/op
WorkloadResult   5: 1 op, 4215200.00 ns, 4.2152 ms/op
WorkloadResult   6: 1 op, 4432900.00 ns, 4.4329 ms/op
WorkloadResult   7: 1 op, 4119000.00 ns, 4.1190 ms/op
WorkloadResult   8: 1 op, 4195300.00 ns, 4.1953 ms/op
WorkloadResult   9: 1 op, 4160000.00 ns, 4.1600 ms/op
WorkloadResult  10: 1 op, 4115600.00 ns, 4.1156 ms/op
WorkloadResult  11: 1 op, 4241800.00 ns, 4.2418 ms/op
WorkloadResult  12: 1 op, 4201800.00 ns, 4.2018 ms/op
WorkloadResult  13: 1 op, 4302500.00 ns, 4.3025 ms/op
WorkloadResult  14: 1 op, 4161600.00 ns, 4.1616 ms/op
WorkloadResult  15: 1 op, 4457700.00 ns, 4.4577 ms/op
WorkloadResult  16: 1 op, 4403100.00 ns, 4.4031 ms/op
WorkloadResult  17: 1 op, 4230000.00 ns, 4.2300 ms/op
WorkloadResult  18: 1 op, 4310900.00 ns, 4.3109 ms/op
WorkloadResult  19: 1 op, 4469600.00 ns, 4.4696 ms/op
WorkloadResult  20: 1 op, 4256500.00 ns, 4.2565 ms/op
WorkloadResult  21: 1 op, 4419900.00 ns, 4.4199 ms/op
WorkloadResult  22: 1 op, 4403500.00 ns, 4.4035 ms/op
WorkloadResult  23: 1 op, 4158400.00 ns, 4.1584 ms/op
WorkloadResult  24: 1 op, 4096200.00 ns, 4.0962 ms/op
WorkloadResult  25: 1 op, 4112300.00 ns, 4.1123 ms/op
WorkloadResult  26: 1 op, 4319200.00 ns, 4.3192 ms/op
WorkloadResult  27: 1 op, 4101900.00 ns, 4.1019 ms/op
WorkloadResult  28: 1 op, 4737500.00 ns, 4.7375 ms/op
WorkloadResult  29: 1 op, 4555500.00 ns, 4.5555 ms/op
WorkloadResult  30: 1 op, 4608800.00 ns, 4.6088 ms/op
WorkloadResult  31: 1 op, 4568800.00 ns, 4.5688 ms/op
WorkloadResult  32: 1 op, 4146000.00 ns, 4.1460 ms/op
WorkloadResult  33: 1 op, 4484700.00 ns, 4.4847 ms/op
WorkloadResult  34: 1 op, 4470900.00 ns, 4.4709 ms/op
WorkloadResult  35: 1 op, 4416300.00 ns, 4.4163 ms/op
WorkloadResult  36: 1 op, 4214500.00 ns, 4.2145 ms/op
WorkloadResult  37: 1 op, 4179600.00 ns, 4.1796 ms/op
WorkloadResult  38: 1 op, 4349100.00 ns, 4.3491 ms/op
WorkloadResult  39: 1 op, 4155700.00 ns, 4.1557 ms/op
WorkloadResult  40: 1 op, 4173700.00 ns, 4.1737 ms/op
WorkloadResult  41: 1 op, 4206100.00 ns, 4.2061 ms/op
WorkloadResult  42: 1 op, 4102200.00 ns, 4.1022 ms/op
WorkloadResult  43: 1 op, 4230500.00 ns, 4.2305 ms/op
WorkloadResult  44: 1 op, 4106200.00 ns, 4.1062 ms/op
WorkloadResult  45: 1 op, 4071600.00 ns, 4.0716 ms/op
WorkloadResult  46: 1 op, 4159500.00 ns, 4.1595 ms/op
WorkloadResult  47: 1 op, 4063700.00 ns, 4.0637 ms/op
WorkloadResult  48: 1 op, 4232900.00 ns, 4.2329 ms/op
WorkloadResult  49: 1 op, 4070500.00 ns, 4.0705 ms/op
WorkloadResult  50: 1 op, 4085600.00 ns, 4.0856 ms/op
WorkloadResult  51: 1 op, 4153200.00 ns, 4.1532 ms/op
WorkloadResult  52: 1 op, 4186600.00 ns, 4.1866 ms/op
// GC:  0 0 0 4160 1
// Threading:  0 0 1

// AfterAll
// Benchmark Process 21256 has exited with code 0.

Mean = 4.267 ms, StdErr = 0.022 ms (0.52%), N = 52, StdDev = 0.160 ms
Min = 4.064 ms, Q1 = 4.155 ms, Median = 4.223 ms, Q3 = 4.403 ms, Max = 4.737 ms
IQR = 0.248 ms, LowerFence = 3.783 ms, UpperFence = 4.775 ms
ConfidenceInterval = [4.190 ms; 4.345 ms] (CI 99.9%), Margin = 0.077 ms (1.81% of Mean)
Skewness = 0.86, Kurtosis = 2.96, MValue = 2.48

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2026-04-07 7:58 (0h 0m from now) **
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\PETAR_PlanetExplorer.Performance.HeightMapFlyoverRendererWaterCacheMissBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\PETAR_PlanetExplorer.Performance.HeightMapFlyoverRendererWaterCacheMissBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\PETAR_PlanetExplorer.Performance.HeightMapFlyoverRendererWaterCacheMissBenchmark-report.html

// * Detailed results *
HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: Job-CNUJVU(InvocationCount=1, UnrollFactor=1)
Runtime = .NET 8.0.25 (8.0.2526.11203), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 4.267 ms, StdErr = 0.022 ms (0.52%), N = 52, StdDev = 0.160 ms
Min = 4.064 ms, Q1 = 4.155 ms, Median = 4.223 ms, Q3 = 4.403 ms, Max = 4.737 ms
IQR = 0.248 ms, LowerFence = 3.783 ms, UpperFence = 4.775 ms
ConfidenceInterval = [4.190 ms; 4.345 ms] (CI 99.9%), Margin = 0.077 ms (1.81% of Mean)
Skewness = 0.86, Kurtosis = 2.96, MValue = 2.48
-------------------- Histogram --------------------
[4.049 ms ; 4.150 ms) | @@@@@@@@@@@@
[4.150 ms ; 4.262 ms) | @@@@@@@@@@@@@@@@@@@@@
[4.262 ms ; 4.388 ms) | @@@@@
[4.388 ms ; 4.500 ms) | @@@@@@@@@@
[4.500 ms ; 4.638 ms) | @@@
[4.638 ms ; 4.794 ms) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.15.2, Windows 11 (10.0.26200.8117)
Intel Core i9-10900KF CPU 3.70GHz, 1 CPU, 20 logical and 10 physical cores
.NET SDK 10.0.201
  [Host]     : .NET 8.0.25 (8.0.2526.11203), X64 RyuJIT AVX2
  Job-CNUJVU : .NET 8.0.25 (8.0.2526.11203), X64 RyuJIT AVX2

InvocationCount=1  UnrollFactor=1  

| Method              | Mean     | Error     | StdDev    |
|-------------------- |---------:|----------:|----------:|
| WaterCacheMissFrame | 4.267 ms | 0.0773 ms | 0.1595 ms |

// * Warnings *
MinIterationTime
  HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: InvocationCount=1, UnrollFactor=1 -> The minimum observed iteration time is 4.064ms which is very small. It's recommended to increase it to at least 100ms using more operations.

// * Hints *
Outliers
  HeightMapFlyoverRendererWaterCacheMissBenchmark.WaterCacheMissFrame: InvocationCount=1, UnrollFactor=1 -> 7 outliers were removed (4.90 ms..9.58 ms)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ms   : 1 Millisecond (0.001 sec)

// * Diagnostic Output - CPUUsageDiagnoser *
Saving diagsession as a directory. This may take a moment...
Exported diagsession file: D:\NewProjects\Games\PETAR-PlanetExplorer\BenchmarkSuite1\bin\Release\net8.0\BenchmarkDotNet.Artifacts\BenchmarkDotNet_HeightMapFlyoverRendererWaterCacheMissBenchmark_20260407_075858.
Opening diagsession in VisualStudio: 3468


// ***** BenchmarkRunner: End *****
Run time: 00:00:05 (5.4 sec), executed benchmarks: 1

Global total time: 00:00:17 (17.21 sec), executed benchmarks: 1
// * Artifacts cleanup *
Artifacts cleanup is finished
